cnpj_clean,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin
02635522000195,166077.28820609546,2006.990155250097,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,166077.28820609546
02635522004930,173724.18730937695,2007.015905107714,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,173724.18730937695
02678100000105,11921.743968692088,2012.136750212105,1988.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,11921.743968692088
02773950000184,728424.5252490395,2008.9522996278647,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,728424.5252490395
02783009000141,125610.32998654323,2005.436349911205,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,125610.32998654323
02859452000230,699012.2723814344,2010.0467874957635,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,699012.2723814344
02896264000109,120342.18980384004,2004.978251496146,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,120342.18980384004
03345641000338,1163087.6311471525,2004.129351024963,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1163087.6311471525
03347747000109,158534.92674789374,2006.589393867088,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,158534.92674789374
03445208000455,1330399.913785381,2004.71638394643,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1330399.913785381
03937452000435,772709.5120711494,2009.253091258468,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,772709.5120711494
04165520000105,51211.7945524787,2006.7762663656197,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,51211.7945524787
04165520000296,22120.11556665795,2008.0017325648123,1989.0,2015.0,24.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,22120.11556665795
04171382000177,2005969.3865152933,2004.7042129334884,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2005969.3865152933
04248044000277,2423255.737537513,2004.4723119051223,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2423255.737537513
04969941000199,1657872.232898314,2000.2079256515271,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1657872.232898314
05242560000176,2311713.0697599496,2004.2558914064416,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2311713.0697599496
05553456000100,974006.9161943408,2007.688870869223,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,974006.9161943408
05620523000235,526531.0183934111,2010.189548227208,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,526531.0183934111
05643160000172,162991.2734053498,2012.1092129878907,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,162991.2734053498
05928246000141,1906325.8895968676,2004.4954355502475,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1906325.8895968676
05938884000143,1122990.8689472694,2005.5556445410853,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1122990.8689472694
05980986000127,709682.65160748,2005.4639958576497,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,709682.65160748
06044698000808,8811.937488496407,2010.138430785451,1990.0,2015.0,18.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,8811.937488496407
06059962000100,1323870.5100993617,2007.0637584205497,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1323870.5100993617
06252818003799,562394.5390662834,1999.6685987191888,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,562394.5390662834
06315338002324,1909959.7586531537,2005.4866282985463,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1909959.7586531537
06315338002405,1685453.6066848806,2005.919033248358,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1685453.6066848806
06315338015060,2077592.2477780771,2003.7194331583532,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2077592.2477780771
06315338015140,2041313.516657744,2002.8956704236984,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2041313.516657744
07130855000186,413772.6644069943,2008.3010482652123,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,413772.6644069943
07280328000158,1219230.2994584844,2001.4409403296197,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1219230.2994584844
07280328001715,743849.237074442,1999.6696591264708,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,743849.237074442
07280328001804,929862.9322268168,1998.781414436998,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,929862.9322268168
07298800000180,1175690.6991739967,2005.4635032823455,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1175690.6991739967
07300906000170,343873.7671106206,2009.526205625444,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,343873.7671106206
07398533000112,1590792.902276813,2006.5827803183608,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1590792.902276813
07455944000100,1996038.9161454008,2004.4055282157824,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1996038.9161454008
07458537000149,1555731.8812753565,2002.8797324871452,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1555731.8812753565
07459492000127,37043.019753657085,2012.385359419708,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,37043.019753657085
07670089000142,1541.053584370975,2011.0844178287364,1988.0,2015.0,21.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1541.053584370975
07674341000191,852867.8926296564,2006.218595618092,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,852867.8926296564
07863768000138,447103.6824000941,2010.8711490561675,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,447103.6824000941
07895728000682,153707.2655152725,2012.3897153417051,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,153707.2655152725
07903169000109,526637.185395523,2010.1975659811,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,526637.185395523
07903169001768,532465.4689515604,2010.1416168991796,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,532465.4689515604
07912062000119,648737.7539769611,2009.024195365112,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,648737.7539769611
07930999000206,120046.0211469484,2006.5863251313783,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,120046.0211469484
07969961000239,1552202.7542377317,2002.823902358117,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1552202.7542377317
07981751000185,862909.4673709817,2010.1071939262383,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,862909.4673709817
07987748000179,111889.7391811504,2006.897328406044,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,111889.7391811504
07996345000196,535158.248721026,2009.586718408524,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,535158.248721026
08048772000105,451309.01604608353,2010.063754097838,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,451309.01604608353
08056257000177,1693626.571214397,2005.967238686396,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1693626.571214397
08057019000186,595242.0331872043,2010.2570627136083,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,595242.0331872043
08070508000330,829037.7758107769,2000.0450834403864,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,829037.7758107769
08070508006532,1378172.6519521524,1999.780361475211,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1378172.6519521524
08070508006613,1797550.143076095,2004.1704410846592,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1797550.143076095
08070508006702,1543042.7724479064,2003.570739400811,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1543042.7724479064
08070508006885,1204759.7464608648,2004.535189515032,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1204759.7464608648
08070508006966,720923.2543736966,2001.8217829631,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,720923.2543736966
08070508008314,1650865.2922471887,2003.8024729226784,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1650865.2922471887
08070508009477,586834.0972979767,1997.8567997159116,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,586834.0972979767
08070508009558,880831.3137271586,2000.6250980801165,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,880831.3137271586
08070508009710,1383641.0114008638,2003.8722094006305,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1383641.0114008638
08070508012265,494862.8234975467,1997.7166235694965,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,494862.8234975467
08070508012427,1455719.895961498,2003.4526821219704,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1455719.895961498
08070508012508,925372.5423269866,1999.0013008529304,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,925372.5423269866
08070508015795,986116.8419858522,1999.9126831105395,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,986116.8419858522
08070508015876,882323.6475900635,1998.7622056313453,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,882323.6475900635
08070508016414,1053248.6161143382,1999.522411007724,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1053248.6161143382
08070508016767,134249.12318326652,2011.587902430856,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,134249.12318326652
08070566001173,126621.99904745784,2012.2501586909527,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,126621.99904745784
08070566001254,148739.87737464954,2012.519441012229,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,148739.87737464954
08070566001688,177429.34920463647,2012.4153638541316,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,177429.34920463647
08070566001769,129587.3707014205,2012.5477003088045,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,129587.3707014205
08110543000173,1626314.478028718,2004.1173747364749,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1626314.478028718
08164344000148,707608.5063346524,2008.923549774849,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,707608.5063346524
08195806000194,532807.1718738136,2009.680662560192,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,532807.1718738136
08322396000103,183736.8405806897,2012.349561132028,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,183736.8405806897
08355201000113,432284.2529459939,2008.2521631462864,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,432284.2529459939
08391345000397,1783383.5115184574,2004.1352691676868,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1783383.5115184574
08493354000127,959319.921996016,2006.493504807952,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,959319.921996016
08517600000133,612452.3597783133,2008.72189222506,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,612452.3597783133
08598391000108,536096.3160013396,2011.0042925079133,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,536096.3160013396
08657268000102,653696.5477185913,2000.7736027793007,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,653696.5477185913
08704527000109,868335.5923857511,2009.3762657211205,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,868335.5923857511
08793343000162,44664.314360443575,2012.029207032837,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,44664.314360443575
08830263000130,435468.14675752434,2010.7063322262115,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,435468.14675752434
08906558000142,434114.804528293,2010.047283844332,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,434114.804528293
09022388000104,616844.2105508514,2010.3637891095996,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,616844.2105508514
09075242000119,3893.110478947671,2005.9138058586475,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3893.110478947671
09538989000166,295165.8887814583,2010.85200870805,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,295165.8887814583
09538989000409,1429966.1193607564,2002.7359800132788,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1429966.1193607564
09538989000670,1356426.371878382,2002.5703152280507,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1356426.371878382
09538989000751,1244180.958945088,2002.1442225040628,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1244180.958945088
10249419000216,860864.6952407667,2010.017561970596,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,860864.6952407667
10249419000305,795897.4962739861,2009.174120937776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,795897.4962739861
10452413000160,49589.49010000367,2011.451837254896,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,49589.49010000367
10921675000127,0.0,,,,,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,0.0
11092881000134,711675.5547068687,2009.3315087132687,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,711675.5547068687
12229415001001,841131.0912773955,2008.5324810970608,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,841131.0912773955
12229415001435,1667465.8178284771,2005.0145079109243,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1667465.8178284771
12229415001605,631179.1416142718,2009.6951021530376,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,631179.1416142718
12282034001762,934293.385459379,2004.0702894939157,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,934293.385459379
13537735000281,1859628.770662851,2003.9480762695048,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1859628.770662851
13537735000362,1416407.8887032936,2003.506788480748,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1416407.8887032936
15009178000170,121386.02129617418,2005.6304234071995,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,121386.02129617418
15043391000107,22606.76209520361,2009.4333125696844,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,22606.76209520361
15444904000183,676298.4906056868,2006.662857891828,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,676298.4906056868
15527906000721,340726.7531772668,2009.4620168368212,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,340726.7531772668
15527906002937,79546.68765726844,2009.461179610588,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,79546.68765726844
15527906003585,453467.5266313555,2010.0866640566776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,453467.5266313555
15527906003666,693085.2813985182,1998.743878841492,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,693085.2813985182
16617789000164,41305.01991347606,2009.7407071146984,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,41305.01991347606
19537471000161,1862081.6943518645,2004.2391211943311,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1862081.6943518645
19818301000155,534691.6188356315,2008.4347623359708,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,534691.6188356315
21783238000100,46904.602527360505,2011.3374615687555,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,46904.602527360505
22587687000146,253397.73613573107,2001.708586671004,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,253397.73613573107
23796998000188,815.2103993064053,2007.4234585240868,1988.0,2015.0,20.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,815.2103993064053
23858708000183,249093.85124105605,2010.132373106612,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,249093.85124105605
28144326000101,572859.4688405236,2008.5893399642111,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,572859.4688405236
33664228000135,123128.0422814632,2005.7550688015947,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,123128.0422814632
35637796000172,1483123.443569316,2003.3382200263293,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1483123.443569316
37216363000250,480735.8102886695,2009.8254532212893,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,480735.8102886695
38278706000192,741803.3906054792,1999.1856454104325,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,741803.3906054792
43533819000399,2007085.6013607676,2003.2197048831283,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2007085.6013607676
43545284000104,1420890.4705341505,2006.3846313207764,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1420890.4705341505
43619832001760,1536549.3830041222,2003.3670140825352,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1536549.3830041222
43932102000581,1483353.0347290772,2003.4254903916967,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1483353.0347290772
44207249000148,737476.1280904479,1998.308977514827,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,737476.1280904479
